ntasks,freq,task,segment,mc,mb,fc,fb,bs,br
64,125,33,64,500,328000,500,328000,0,164000
64,125,10,64,500,308000,500,308000,0,154000
64,125,28,64,500,328000,500,328000,0,164000
64,125,17,64,500,308000,500,308000,0,154000
64,125,26,64,500,328000,500,328000,0,164000
64,125,1,64,500,308000,500,308000,0,154000
64,125,9,64,500,328000,500,328000,0,164000
64,125,6,64,500,328000,500,328000,0,164000
64,125,22,64,500,328000,500,328000,0,164000
64,125,25,64,500,328000,500,328000,0,164000
64,125,5,64,500,308000,500,308000,0,154000
64,125,21,64,500,290000,500,290000,0,145000
64,125,14,64,500,328000,500,328000,0,164000
64,125,35,64,500,328000,500,328000,0,164000
64,125,30,64,500,328000,500,328000,0,164000
64,125,3,64,500,328000,500,328000,0,164000
64,125,19,64,500,328000,500,328000,0,164000
64,125,13,64,500,328000,500,328000,0,164000
64,125,29,64,500,308000,500,308000,0,154000
64,125,11,64,500,328000,500,328000,0,164000
64,125,27,64,500,328000,500,328000,0,164000
64,125,7,64,500,328000,500,328000,0,164000
64,125,23,64,500,308000,500,308000,0,154000
64,125,15,64,500,328000,500,328000,0,164000
64,125,31,64,500,308000,500,308000,0,154000
64,125,48,64,500,328000,500,328000,0,164000
64,125,40,64,500,308000,500,308000,0,154000
64,125,56,64,500,328000,500,328000,0,164000
64,125,52,64,500,328000,500,328000,0,164000
64,125,50,64,500,328000,500,328000,0,164000
64,125,44,64,500,328000,500,328000,0,164000
64,125,36,64,500,328000,500,328000,0,164000
64,125,42,64,500,290000,500,290000,0,145000
64,125,49,64,500,328000,500,328000,0,164000
64,125,60,64,500,328000,500,328000,0,164000
64,125,58,64,500,308000,500,308000,0,154000
64,125,41,64,500,328000,500,328000,0,164000
64,125,54,64,500,328000,500,328000,0,164000
64,125,57,64,500,328000,500,328000,0,164000
64,125,38,64,500,328000,500,328000,0,164000
64,125,53,64,500,308000,500,308000,0,154000
64,125,46,64,500,308000,500,308000,0,154000
64,125,37,64,500,328000,500,328000,0,164000
64,125,45,64,500,328000,500,328000,0,164000
64,125,62,64,500,308000,500,308000,0,154000
64,125,51,64,500,328000,500,328000,0,164000
64,125,61,64,500,308000,500,308000,0,154000
64,125,43,64,500,308000,500,308000,0,154000
64,125,39,64,500,328000,500,328000,0,164000
64,125,59,64,500,308000,500,308000,0,154000
64,125,55,64,500,308000,500,308000,0,154000
64,125,47,64,500,308000,500,308000,0,154000
64,125,63,64,500,290000,500,290000,0,145000
64,125,16,64,500,308000,500,308000,0,154000
64,125,32,64,500,308000,500,308000,0,154000
64,125,0,65,250,10035000,250,10035000,10035000,0
64,125,24,65,500,328000,500,328000,0,164000
64,125,8,65,500,308000,500,308000,0,154000
64,125,20,65,500,308000,500,308000,0,154000
64,125,18,65,500,328000,500,328000,0,164000
64,125,12,65,500,328000,500,328000,0,164000
64,125,4,65,500,308000,500,308000,0,154000
64,125,34,65,500,308000,500,308000,0,154000
64,125,2,65,500,308000,500,308000,0,154000
64,125,10,65,500,308000,500,308000,0,154000
64,125,28,65,500,328000,500,328000,0,164000
64,125,17,65,500,308000,500,308000,0,154000
64,125,33,65,500,328000,500,328000,0,164000
64,125,9,65,500,328000,500,328000,0,164000
64,125,26,65,500,328000,500,328000,0,164000
64,125,1,65,500,308000,500,308000,0,154000
64,125,6,65,500,328000,500,328000,0,164000
64,125,25,65,500,328000,500,328000,0,164000
64,125,22,65,500,328000,500,328000,0,164000
64,125,21,65,500,290000,500,290000,0,145000
64,125,5,65,500,308000,500,308000,0,154000
64,125,35,65,500,328000,500,328000,0,164000
64,125,14,65,500,328000,500,328000,0,164000
64,125,3,65,500,328000,500,328000,0,164000
64,125,19,65,500,328000,500,328000,0,164000
64,125,30,65,500,328000,500,328000,0,164000
64,125,13,65,500,328000,500,328000,0,164000
64,125,11,65,500,328000,500,328000,0,164000
64,125,29,65,500,308000,500,308000,0,154000
64,125,7,65,500,328000,500,328000,0,164000
64,125,27,65,500,328000,500,328000,0,164000
64,125,23,65,500,308000,500,308000,0,154000
64,125,15,65,500,328000,500,328000,0,164000
64,125,31,65,500,308000,500,308000,0,154000
64,125,48,65,500,328000,500,328000,0,164000
64,125,52,65,500,328000,500,328000,0,164000
64,125,40,65,500,308000,500,308000,0,154000
64,125,56,65,500,328000,500,328000,0,164000
64,125,50,65,500,328000,500,328000,0,164000
64,125,49,65,500,328000,500,328000,0,164000
64,125,44,65,500,328000,500,328000,0,164000
64,125,36,65,500,328000,500,328000,0,164000
64,125,60,65,500,328000,500,328000,0,164000
64,125,58,65,500,308000,500,308000,0,154000
64,125,42,65,500,290000,500,290000,0,145000
64,125,41,65,500,328000,500,328000,0,164000
64,125,54,65,500,328000,500,328000,0,164000
64,125,38,65,500,328000,500,328000,0,164000
64,125,57,65,500,328000,500,328000,0,164000
64,125,46,65,500,308000,500,308000,0,154000
64,125,53,65,500,308000,500,308000,0,154000
64,125,51,65,500,328000,500,328000,0,164000
64,125,37,65,500,328000,500,328000,0,164000
64,125,62,65,500,308000,500,308000,0,154000
64,125,45,65,500,328000,500,328000,0,164000
64,125,43,65,500,308000,500,308000,0,154000
64,125,61,65,500,308000,500,308000,0,154000
64,125,59,65,500,308000,500,308000,0,154000
64,125,39,65,500,328000,500,328000,0,164000
64,125,55,65,500,308000,500,308000,0,154000
64,125,47,65,500,308000,500,308000,0,154000
64,125,63,65,500,290000,500,290000,0,145000
64,125,16,65,500,308000,500,308000,0,154000
64,125,32,65,500,308000,500,308000,0,154000
64,125,24,65,500,328000,500,328000,0,164000
64,125,8,65,500,308000,500,308000,0,154000
64,125,0,66,250,10035000,250,10035000,10035000,0
64,125,18,66,500,328000,500,328000,0,164000
64,125,20,66,500,308000,500,308000,0,154000
64,125,4,66,500,308000,500,308000,0,154000
64,125,33,66,500,328000,500,328000,0,164000
64,125,12,66,500,328000,500,328000,0,164000
64,125,34,66,500,308000,500,308000,0,154000
64,125,2,66,500,308000,500,308000,0,154000
64,125,10,66,500,308000,500,308000,0,154000
64,125,17,66,500,308000,500,308000,0,154000
64,125,26,66,500,328000,500,328000,0,164000
64,125,28,66,500,328000,500,328000,0,164000
64,125,9,66,500,328000,500,328000,0,164000
64,125,1,66,500,308000,500,308000,0,154000
64,125,22,66,500,328000,500,328000,0,164000
64,125,25,66,500,328000,500,328000,0,164000
64,125,6,66,500,328000,500,328000,0,164000
64,125,21,66,500,290000,500,290000,0,145000
64,125,5,66,500,308000,500,308000,0,154000
64,125,19,66,500,328000,500,328000,0,164000
64,125,14,66,500,328000,500,328000,0,164000
64,125,35,66,500,328000,500,328000,0,164000
64,125,13,66,500,328000,500,328000,0,164000
64,125,3,66,500,328000,500,328000,0,164000
64,125,30,66,500,328000,500,328000,0,164000
64,125,11,66,500,328000,500,328000,0,164000
64,125,29,66,500,308000,500,308000,0,154000
64,125,7,66,500,328000,500,328000,0,164000
64,125,27,66,500,328000,500,328000,0,164000
64,125,23,66,500,308000,500,308000,0,154000
64,125,15,66,500,328000,500,328000,0,164000
64,125,31,66,500,308000,500,308000,0,154000
64,125,48,66,500,328000,500,328000,0,164000
64,125,56,66,500,328000,500,328000,0,164000
64,125,40,66,500,308000,500,308000,0,154000
64,125,52,66,500,328000,500,328000,0,164000
64,125,50,66,500,328000,500,328000,0,164000
64,125,49,66,500,328000,500,328000,0,164000
64,125,44,66,500,328000,500,328000,0,164000
64,125,36,66,500,328000,500,328000,0,164000
64,125,42,66,500,290000,500,290000,0,145000
64,125,58,66,500,308000,500,308000,0,154000
64,125,60,66,500,328000,500,328000,0,164000
64,125,41,66,500,328000,500,328000,0,164000
64,125,54,66,500,328000,500,328000,0,164000
64,125,38,66,500,328000,500,328000,0,164000
64,125,57,66,500,328000,500,328000,0,164000
64,125,53,66,500,308000,500,308000,0,154000
64,125,46,66,500,308000,500,308000,0,154000
64,125,62,66,500,308000,500,308000,0,154000
64,125,51,66,500,328000,500,328000,0,164000
64,125,37,66,500,328000,500,328000,0,164000
64,125,45,66,500,328000,500,328000,0,164000
64,125,43,66,500,308000,500,308000,0,154000
64,125,61,66,500,308000,500,308000,0,154000
64,125,59,66,500,308000,500,308000,0,154000
64,125,39,66,500,328000,500,328000,0,164000
64,125,55,66,500,308000,500,308000,0,154000
64,125,47,66,500,308000,500,308000,0,154000
64,125,63,66,500,290000,500,290000,0,145000
64,125,16,66,500,308000,500,308000,0,154000
64,125,34,66,500,308000,500,308000,0,154000
64,125,24,66,500,328000,500,328000,0,164000
64,125,0,67,250,10035000,250,10035000,10035000,0
64,125,8,67,500,308000,500,308000,0,154000
64,125,20,67,500,308000,500,308000,0,154000
64,125,32,67,500,308000,500,308000,0,154000
64,125,4,67,500,308000,500,308000,0,154000
64,125,33,67,500,328000,500,328000,0,164000
64,125,12,67,500,328000,500,328000,0,164000
64,125,18,67,500,328000,500,328000,0,164000
64,125,2,67,500,308000,500,308000,0,154000
64,125,28,67,500,328000,500,328000,0,164000
64,125,10,67,500,308000,500,308000,0,154000
64,125,26,67,500,328000,500,328000,0,164000
64,125,9,67,500,328000,500,328000,0,164000
64,125,17,67,500,308000,500,308000,0,154000
64,125,1,67,500,308000,500,308000,0,154000
64,125,6,67,500,328000,500,328000,0,164000
64,125,22,67,500,328000,500,328000,0,164000
64,125,25,67,500,328000,500,328000,0,164000
64,125,19,67,500,328000,500,328000,0,164000
64,125,13,67,500,328000,500,328000,0,164000
64,125,21,67,500,290000,500,290000,0,145000
64,125,3,67,500,328000,500,328000,0,164000
64,125,5,67,500,308000,500,308000,0,154000
64,125,14,67,500,328000,500,328000,0,164000
64,125,30,67,500,328000,500,328000,0,164000
64,125,35,67,500,328000,500,328000,0,164000
64,125,29,67,500,308000,500,308000,0,154000
64,125,11,67,500,328000,500,328000,0,164000
64,125,7,67,500,328000,500,328000,0,164000
64,125,27,67,500,328000,500,328000,0,164000
64,125,23,67,500,308000,500,308000,0,154000
64,125,15,67,500,328000,500,328000,0,164000
64,125,31,67,500,308000,500,308000,0,154000
64,125,56,67,500,328000,500,328000,0,164000
64,125,40,67,500,308000,500,308000,0,154000
64,125,48,67,500,328000,500,328000,0,164000
64,125,50,67,500,328000,500,328000,0,164000
64,125,52,67,500,328000,500,328000,0,164000
64,125,36,67,500,328000,500,328000,0,164000
64,125,49,67,500,328000,500,328000,0,164000
64,125,44,67,500,328000,500,328000,0,164000
64,125,58,67,500,308000,500,308000,0,154000
64,125,60,67,500,328000,500,328000,0,164000
64,125,38,67,500,328000,500,328000,0,164000
64,125,41,67,500,328000,500,328000,0,164000
64,125,42,67,500,290000,500,290000,0,145000
64,125,57,67,500,328000,500,328000,0,164000
64,125,51,67,500,328000,500,328000,0,164000
64,125,53,67,500,308000,500,308000,0,154000
64,125,54,67,500,328000,500,328000,0,164000
64,125,45,67,500,328000,500,328000,0,164000
64,125,37,67,500,328000,500,328000,0,164000
64,125,46,67,500,308000,500,308000,0,154000
64,125,62,67,500,308000,500,308000,0,154000
64,125,43,67,500,308000,500,308000,0,154000
64,125,61,67,500,308000,500,308000,0,154000
64,125,59,67,500,308000,500,308000,0,154000
64,125,55,67,500,308000,500,308000,0,154000
64,125,39,67,500,328000,500,328000,0,164000
64,125,47,67,500,308000,500,308000,0,154000
64,125,63,67,500,290000,500,290000,0,145000
64,125,16,67,500,308000,500,308000,0,154000
64,125,32,67,500,308000,500,308000,0,154000
64,125,8,67,500,308000,500,308000,0,154000
64,125,24,67,500,328000,500,328000,0,164000
64,125,0,68,250,10035000,250,10035000,10035000,0
64,125,12,68,500,328000,500,328000,0,164000
64,125,34,68,500,308000,500,308000,0,154000
64,125,20,68,500,308000,500,308000,0,154000
64,125,18,68,500,328000,500,328000,0,164000
64,125,33,68,500,328000,500,328000,0,164000
64,125,2,68,500,308000,500,308000,0,154000
64,125,4,68,500,308000,500,308000,0,154000
64,125,10,68,500,308000,500,308000,0,154000
64,125,17,68,500,308000,500,308000,0,154000
64,125,28,68,500,328000,500,328000,0,164000
64,125,1,68,500,308000,500,308000,0,154000
64,125,9,68,500,328000,500,328000,0,164000
64,125,26,68,500,328000,500,328000,0,164000
64,125,6,68,500,328000,500,328000,0,164000
64,125,22,68,500,328000,500,328000,0,164000
64,125,25,68,500,328000,500,328000,0,164000
64,125,21,68,500,290000,500,290000,0,145000
64,125,5,68,500,308000,500,308000,0,154000
64,125,35,68,500,328000,500,328000,0,164000
64,125,14,68,500,328000,500,328000,0,164000
64,125,19,68,500,328000,500,328000,0,164000
64,125,3,68,500,328000,500,328000,0,164000
64,125,30,68,500,328000,500,328000,0,164000
64,125,13,68,500,328000,500,328000,0,164000
64,125,29,68,500,308000,500,308000,0,154000
64,125,11,68,500,328000,500,328000,0,164000
64,125,7,68,500,328000,500,328000,0,164000
64,125,27,68,500,328000,500,328000,0,164000
64,125,23,68,500,308000,500,308000,0,154000
64,125,15,68,500,328000,500,328000,0,164000
64,125,31,68,500,308000,500,308000,0,154000
64,125,48,68,500,328000,500,328000,0,164000
64,125,56,68,500,328000,500,328000,0,164000
64,125,40,68,500,308000,500,308000,0,154000
64,125,52,68,500,328000,500,328000,0,164000
64,125,44,68,500,328000,500,328000,0,164000
64,125,50,68,500,328000,500,328000,0,164000
64,125,36,68,500,328000,500,328000,0,164000
64,125,42,68,500,290000,500,290000,0,145000
64,125,49,68,500,328000,500,328000,0,164000
64,125,60,68,500,328000,500,328000,0,164000
64,125,41,68,500,328000,500,328000,0,164000
64,125,58,68,500,308000,500,308000,0,154000
64,125,54,68,500,328000,500,328000,0,164000
64,125,38,68,500,328000,500,328000,0,164000
64,125,57,68,500,328000,500,328000,0,164000
64,125,53,68,500,308000,500,308000,0,154000
64,125,37,68,500,328000,500,328000,0,164000
64,125,46,68,500,308000,500,308000,0,154000
64,125,62,68,500,308000,500,308000,0,154000
64,125,45,68,500,328000,500,328000,0,164000
64,125,51,68,500,328000,500,328000,0,164000
64,125,43,68,500,308000,500,308000,0,154000
64,125,61,68,500,308000,500,308000,0,154000
64,125,59,68,500,308000,500,308000,0,154000
64,125,55,68,500,308000,500,308000,0,154000
64,125,39,68,500,328000,500,328000,0,164000
64,125,47,68,500,308000,500,308000,0,154000
64,125,63,68,500,290000,500,290000,0,145000
64,125,32,68,500,308000,500,308000,0,154000
64,125,16,68,500,308000,500,308000,0,154000
64,125,24,68,500,328000,500,328000,0,164000
64,125,8,68,500,308000,500,308000,0,154000
64,125,0,69,250,10035000,250,10035000,10035000,0
64,125,4,69,500,308000,500,308000,0,154000
64,125,20,69,500,308000,500,308000,0,154000
64,125,18,69,500,328000,500,328000,0,164000
64,125,34,69,500,308000,500,308000,0,154000
64,125,33,69,500,328000,500,328000,0,164000
64,125,12,69,500,328000,500,328000,0,164000
64,125,2,69,500,308000,500,308000,0,154000
64,125,17,69,500,308000,500,308000,0,154000
64,125,1,69,500,308000,500,308000,0,154000
64,125,28,69,500,328000,500,328000,0,164000
64,125,9,69,500,328000,500,328000,0,164000
64,125,26,69,500,328000,500,328000,0,164000
64,125,10,69,500,308000,500,308000,0,154000
64,125,22,69,500,328000,500,328000,0,164000
64,125,6,69,500,328000,500,328000,0,164000
64,125,21,69,500,290000,500,290000,0,145000
64,125,25,69,500,328000,500,328000,0,164000
64,125,19,69,500,328000,500,328000,0,164000
64,125,35,69,500,328000,500,328000,0,164000
64,125,5,69,500,308000,500,308000,0,154000
64,125,14,69,500,328000,500,328000,0,164000
64,125,13,69,500,328000,500,328000,0,164000
64,125,3,69,500,328000,500,328000,0,164000
64,125,30,69,500,328000,500,328000,0,164000
64,125,11,69,500,328000,500,328000,0,164000
64,125,29,69,500,308000,500,308000,0,154000
64,125,27,69,500,328000,500,328000,0,164000
64,125,7,69,500,328000,500,328000,0,164000
64,125,23,69,500,308000,500,308000,0,154000
64,125,15,69,500,328000,500,328000,0,164000
64,125,31,69,500,308000,500,308000,0,154000
64,125,48,69,500,328000,500,328000,0,164000
64,125,56,69,500,328000,500,328000,0,164000
64,125,40,69,500,308000,500,308000,0,154000
64,125,52,69,500,328000,500,328000,0,164000
64,125,50,69,500,328000,500,328000,0,164000
64,125,36,69,500,328000,500,328000,0,164000
64,125,49,69,500,328000,500,328000,0,164000
64,125,44,69,500,328000,500,328000,0,164000
64,125,42,69,500,290000,500,290000,0,145000
64,125,60,69,500,328000,500,328000,0,164000
64,125,58,69,500,308000,500,308000,0,154000
64,125,41,69,500,328000,500,328000,0,164000
64,125,54,69,500,328000,500,328000,0,164000
64,125,57,69,500,328000,500,328000,0,164000
64,125,38,69,500,328000,500,328000,0,164000
64,125,53,69,500,308000,500,308000,0,154000
64,125,46,69,500,308000,500,308000,0,154000
64,125,51,69,500,328000,500,328000,0,164000
64,125,37,69,500,328000,500,328000,0,164000
64,125,62,69,500,308000,500,308000,0,154000
64,125,45,69,500,328000,500,328000,0,164000
64,125,61,69,500,308000,500,308000,0,154000
64,125,43,69,500,308000,500,308000,0,154000
64,125,59,69,500,308000,500,308000,0,154000
64,125,39,69,500,328000,500,328000,0,164000
64,125,55,69,500,308000,500,308000,0,154000
64,125,47,69,500,308000,500,308000,0,154000
64,125,63,69,500,290000,500,290000,0,145000
64,125,32,69,500,308000,500,308000,0,154000
64,125,16,69,500,308000,500,308000,0,154000
64,125,8,69,500,308000,500,308000,0,154000
64,125,24,69,500,328000,500,328000,0,164000
64,125,0,70,250,10035000,250,10035000,10035000,0
64,125,4,70,500,308000,500,308000,0,154000
64,125,20,70,500,308000,500,308000,0,154000
64,125,34,70,500,308000,500,308000,0,154000
64,125,18,70,500,328000,500,328000,0,164000
64,125,12,70,500,328000,500,328000,0,164000
64,125,2,70,500,308000,500,308000,0,154000
64,125,17,70,500,308000,500,308000,0,154000
64,125,1,70,500,308000,500,308000,0,154000
64,125,33,70,500,328000,500,328000,0,164000
64,125,10,70,500,308000,500,308000,0,154000
64,125,28,70,500,328000,500,328000,0,164000
64,125,9,70,500,328000,500,328000,0,164000
64,125,26,70,500,328000,500,328000,0,164000
64,125,22,70,500,328000,500,328000,0,164000
64,125,6,70,500,328000,500,328000,0,164000
64,125,25,70,500,328000,500,328000,0,164000
64,125,5,70,500,308000,500,308000,0,154000
64,125,21,70,500,290000,500,290000,0,145000
64,125,3,70,500,328000,500,328000,0,164000
64,125,19,70,500,328000,500,328000,0,164000
64,125,14,70,500,328000,500,328000,0,164000
64,125,35,70,500,328000,500,328000,0,164000
64,125,30,70,500,328000,500,328000,0,164000
64,125,13,70,500,328000,500,328000,0,164000
64,125,29,70,500,308000,500,308000,0,154000
64,125,11,70,500,328000,500,328000,0,164000
64,125,27,70,500,328000,500,328000,0,164000
64,125,7,70,500,328000,500,328000,0,164000
64,125,23,70,500,308000,500,308000,0,154000
64,125,15,70,500,328000,500,328000,0,164000
64,125,31,70,500,308000,500,308000,0,154000
64,125,48,70,500,328000,500,328000,0,164000
64,125,40,70,500,308000,500,308000,0,154000
64,125,56,70,500,328000,500,328000,0,164000
64,125,52,70,500,328000,500,328000,0,164000
64,125,50,70,500,328000,500,328000,0,164000
64,125,44,70,500,328000,500,328000,0,164000
64,125,36,70,500,328000,500,328000,0,164000
64,125,42,70,500,290000,500,290000,0,145000
64,125,49,70,500,328000,500,328000,0,164000
64,125,60,70,500,328000,500,328000,0,164000
64,125,58,70,500,308000,500,308000,0,154000
64,125,41,70,500,328000,500,328000,0,164000
64,125,54,70,500,328000,500,328000,0,164000
64,125,57,70,500,328000,500,328000,0,164000
64,125,38,70,500,328000,500,328000,0,164000
64,125,53,70,500,308000,500,308000,0,154000
64,125,37,70,500,328000,500,328000,0,164000
64,125,46,70,500,308000,500,308000,0,154000
64,125,51,70,500,328000,500,328000,0,164000
64,125,45,70,500,328000,500,328000,0,164000
64,125,62,70,500,308000,500,308000,0,154000
64,125,43,70,500,308000,500,308000,0,154000
64,125,61,70,500,308000,500,308000,0,154000
64,125,39,70,500,328000,500,328000,0,164000
64,125,59,70,500,308000,500,308000,0,154000
64,125,55,70,500,308000,500,308000,0,154000
64,125,47,70,500,308000,500,308000,0,154000
64,125,63,70,500,290000,500,290000,0,145000
64,125,16,70,500,308000,500,308000,0,154000
64,125,32,70,500,308000,500,308000,0,154000
64,125,24,70,500,328000,500,328000,0,164000
64,125,8,70,500,308000,500,308000,0,154000
64,125,20,70,500,308000,500,308000,0,154000
64,125,4,70,500,308000,500,308000,0,154000
64,125,34,70,500,308000,500,308000,0,154000
64,125,0,71,250,10035000,250,10035000,10035000,0
64,125,18,71,500,328000,500,328000,0,164000
64,125,33,71,500,328000,500,328000,0,164000
64,125,2,71,500,308000,500,308000,0,154000
64,125,12,71,500,328000,500,328000,0,164000
64,125,28,71,500,328000,500,328000,0,164000
64,125,10,71,500,308000,500,308000,0,154000
64,125,1,71,500,308000,500,308000,0,154000
64,125,17,71,500,308000,500,308000,0,154000
64,125,26,71,500,328000,500,328000,0,164000
64,125,9,71,500,328000,500,328000,0,164000
64,125,25,71,500,328000,500,328000,0,164000
64,125,6,71,500,328000,500,328000,0,164000
64,125,22,71,500,328000,500,328000,0,164000
64,125,5,71,500,308000,500,308000,0,154000
64,125,21,71,500,290000,500,290000,0,145000
64,125,14,71,500,328000,500,328000,0,164000
64,125,19,71,500,328000,500,328000,0,164000
64,125,3,71,500,328000,500,328000,0,164000
64,125,35,71,500,328000,500,328000,0,164000
64,125,13,71,500,328000,500,328000,0,164000
64,125,30,71,500,328000,500,328000,0,164000
64,125,29,71,500,308000,500,308000,0,154000
64,125,11,71,500,328000,500,328000,0,164000
64,125,27,71,500,328000,500,328000,0,164000
64,125,7,71,500,328000,500,328000,0,164000
64,125,23,71,500,308000,500,308000,0,154000
64,125,15,71,500,328000,500,328000,0,164000
64,125,31,71,500,308000,500,308000,0,154000
64,125,48,71,500,328000,500,328000,0,164000
64,125,40,71,500,308000,500,308000,0,154000
64,125,56,71,500,328000,500,328000,0,164000
64,125,52,71,500,328000,500,328000,0,164000
64,125,50,71,500,328000,500,328000,0,164000
64,125,44,71,500,328000,500,328000,0,164000
64,125,36,71,500,328000,500,328000,0,164000
64,125,49,71,500,328000,500,328000,0,164000
64,125,42,71,500,290000,500,290000,0,145000
64,125,41,71,500,328000,500,328000,0,164000
64,125,58,71,500,308000,500,308000,0,154000
64,125,60,71,500,328000,500,328000,0,164000
64,125,57,71,500,328000,500,328000,0,164000
64,125,54,71,500,328000,500,328000,0,164000
64,125,38,71,500,328000,500,328000,0,164000
64,125,46,71,500,308000,500,308000,0,154000
64,125,53,71,500,308000,500,308000,0,154000
64,125,51,71,500,328000,500,328000,0,164000
64,125,37,71,500,328000,500,328000,0,164000
64,125,62,71,500,308000,500,308000,0,154000
64,125,45,71,500,328000,500,328000,0,164000
64,125,61,71,500,308000,500,308000,0,154000
64,125,43,71,500,308000,500,308000,0,154000
64,125,59,71,500,308000,500,308000,0,154000
64,125,39,71,500,328000,500,328000,0,164000
64,125,55,71,500,308000,500,308000,0,154000
64,125,47,71,500,308000,500,308000,0,154000
64,125,63,71,500,290000,500,290000,0,145000
64,125,16,71,500,308000,500,308000,0,154000
64,125,32,71,500,308000,500,308000,0,154000
64,125,24,71,500,328000,500,328000,0,164000
64,125,8,71,500,308000,500,308000,0,154000
64,125,4,71,500,308000,500,308000,0,154000
64,125,20,71,500,308000,500,308000,0,154000
64,125,18,71,500,328000,500,328000,0,164000
64,125,34,71,500,308000,500,308000,0,154000
64,125,12,71,500,328000,500,328000,0,164000
64,125,33,71,500,328000,500,328000,0,164000
64,125,17,71,500,308000,500,308000,0,154000
64,125,2,71,500,308000,500,308000,0,154000
64,125,26,71,500,328000,500,328000,0,164000
64,125,28,71,500,328000,500,328000,0,164000
64,125,10,71,500,308000,500,308000,0,154000
64,125,9,71,500,328000,500,328000,0,164000
64,125,1,71,500,308000,500,308000,0,154000
64,125,22,71,500,328000,500,328000,0,164000
64,125,6,71,500,328000,500,328000,0,164000
64,125,25,71,500,328000,500,328000,0,164000
64,125,0,72,250,10035000,250,10035000,10035000,0
64,125,5,72,500,308000,500,308000,0,154000
64,125,21,72,500,290000,500,290000,0,145000
64,125,14,72,500,328000,500,328000,0,164000
64,125,3,72,500,328000,500,328000,0,164000
64,125,35,72,500,328000,500,328000,0,164000
64,125,19,72,500,328000,500,328000,0,164000
64,125,30,72,500,328000,500,328000,0,164000
64,125,13,72,500,328000,500,328000,0,164000
64,125,29,72,500,308000,500,308000,0,154000
64,125,11,72,500,328000,500,328000,0,164000
64,125,27,72,500,328000,500,328000,0,164000
64,125,7,72,500,328000,500,328000,0,164000
64,125,23,72,500,308000,500,308000,0,154000
64,125,15,72,500,328000,500,328000,0,164000
64,125,31,72,500,308000,500,308000,0,154000
64,125,48,72,500,328000,500,328000,0,164000
64,125,56,72,500,328000,500,328000,0,164000
64,125,52,72,500,328000,500,328000,0,164000
64,125,40,72,500,308000,500,308000,0,154000
64,125,50,72,500,328000,500,328000,0,164000
64,125,49,72,500,328000,500,328000,0,164000
64,125,44,72,500,328000,500,328000,0,164000
64,125,36,72,500,328000,500,328000,0,164000
64,125,60,72,500,328000,500,328000,0,164000
64,125,42,72,500,290000,500,290000,0,145000
64,125,41,72,500,328000,500,328000,0,164000
64,125,58,72,500,308000,500,308000,0,154000
64,125,57,72,500,328000,500,328000,0,164000
64,125,54,72,500,328000,500,328000,0,164000
64,125,38,72,500,328000,500,328000,0,164000
64,125,53,72,500,308000,500,308000,0,154000
64,125,46,72,500,308000,500,308000,0,154000
64,125,37,72,500,328000,500,328000,0,164000
64,125,62,72,500,308000,500,308000,0,154000
64,125,51,72,500,328000,500,328000,0,164000
64,125,45,72,500,328000,500,328000,0,164000
64,125,61,72,500,308000,500,308000,0,154000
64,125,43,72,500,308000,500,308000,0,154000
64,125,59,72,500,308000,500,308000,0,154000
64,125,55,72,500,308000,500,308000,0,154000
64,125,39,72,500,328000,500,328000,0,164000
64,125,47,72,500,308000,500,308000,0,154000
64,125,63,72,500,290000,500,290000,0,145000
64,125,16,72,500,308000,500,308000,0,154000
64,125,8,72,500,308000,500,308000,0,154000
64,125,32,72,500,308000,500,308000,0,154000
64,125,24,72,500,328000,500,328000,0,164000
64,125,4,72,500,308000,500,308000,0,154000
64,125,20,72,500,308000,500,308000,0,154000
64,125,34,72,500,308000,500,308000,0,154000
64,125,12,72,500,328000,500,328000,0,164000
64,125,18,72,500,328000,500,328000,0,164000
64,125,2,72,500,308000,500,308000,0,154000
64,125,10,72,500,308000,500,308000,0,154000
64,125,33,72,500,328000,500,328000,0,164000
64,125,28,72,500,328000,500,328000,0,164000
64,125,9,72,500,328000,500,328000,0,164000
64,125,1,72,500,308000,500,308000,0,154000
64,125,0,73,250,10035000,250,10035000,10035000,0
64,125,17,73,500,308000,500,308000,0,154000
64,125,26,73,500,328000,500,328000,0,164000
64,125,6,73,500,328000,500,328000,0,164000
64,125,25,73,500,328000,500,328000,0,164000
64,125,22,73,500,328000,500,328000,0,164000
64,125,5,73,500,308000,500,308000,0,154000
64,125,21,73,500,290000,500,290000,0,145000
64,125,3,73,500,328000,500,328000,0,164000
64,125,19,73,500,328000,500,328000,0,164000
64,125,35,73,500,328000,500,328000,0,164000
64,125,14,73,500,328000,500,328000,0,164000
64,125,30,73,500,328000,500,328000,0,164000
64,125,13,73,500,328000,500,328000,0,164000
64,125,11,73,500,328000,500,328000,0,164000
64,125,29,73,500,308000,500,308000,0,154000
64,125,7,73,500,328000,500,328000,0,164000
64,125,27,73,500,328000,500,328000,0,164000
64,125,23,73,500,308000,500,308000,0,154000
64,125,15,73,500,328000,500,328000,0,164000
64,125,31,73,500,308000,500,308000,0,154000
64,125,56,73,500,328000,500,328000,0,164000
64,125,48,73,500,328000,500,328000,0,164000
64,125,40,73,500,308000,500,308000,0,154000
64,125,52,73,500,328000,500,328000,0,164000
64,125,50,73,500,328000,500,328000,0,164000
