ntasks,algo,A,r,R,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
32,hilbert,0.5,0.6,1.6,2,14,0,1008,916,36280,9,37396,9
32,hilbert,0.5,0.6,1.6,2,15,0,0,1012,35716,6,39432,7
32,hilbert,0.5,0.6,1.6,2,16,0,4,1208,5628,5,5720,5
32,hilbert,0.5,0.6,1.6,2,17,0,2108,0,19060,14,21168,10
32,hilbert,0.5,0.6,1.6,2,18,0,164,900,2212,7,2948,9
32,hilbert,0.5,0.6,1.6,2,19,0,0,1236,30876,9,33960,9
32,hilbert,0.5,0.6,1.6,2,20,0,1072,72,6452,8,10292,9
32,hilbert,0.5,0.6,1.6,2,21,0,72,2192,62280,5,64256,9
32,hilbert,0.5,0.6,1.6,2,22,0,2192,1984,9196,7,29884,9
32,hilbert,0.5,0.6,1.6,2,23,0,1984,36,219788,11,90692,9
32,hilbert,0.5,0.6,1.6,2,24,0,36,1156,68244,8,67988,7
32,hilbert,0.5,0.6,1.6,2,25,0,2908,0,96324,12,105376,11
32,hilbert,0.5,0.6,1.6,2,26,0,0,3480,23832,10,50048,9
32,hilbert,0.5,0.6,1.6,2,27,0,1728,1828,8760,10,9684,8
32,hilbert,0.5,0.6,1.6,2,28,0,1828,3940,62352,10,77648,10
32,hilbert,0.5,0.6,1.6,2,29,0,3940,4,23324,8,27260,8
32,hilbert,0.5,0.6,1.6,2,30,0,60,0,4724,6,6112,5
32,hilbert,0.5,0.6,1.6,2,31,0,0,56,556,4,1408,3
32,hilbert,0.5,0.6,1.6,3,0,0,3600,0,10100,8,13700,8
32,hilbert,0.5,0.6,1.6,3,1,0,2344,3600,54416,13,62376,14
32,hilbert,0.5,0.6,1.6,3,2,0,0,2608,33776,9,49864,9
32,hilbert,0.5,0.6,1.6,3,3,0,704,0,2556,8,3004,7
32,hilbert,0.5,0.6,1.6,3,4,0,1504,440,13436,10,15148,9
32,hilbert,0.5,0.6,1.6,3,5,0,1096,1504,10468,10,12108,10
32,hilbert,0.5,0.6,1.6,3,6,0,0,2044,18040,11,23932,9
32,hilbert,0.5,0.6,1.6,3,7,0,1808,0,20952,11,22760,9
32,hilbert,0.5,0.6,1.6,3,8,0,0,1028,17884,8,20552,8
32,hilbert,0.5,0.6,1.6,3,9,0,168,80,67868,9,92916,10
32,hilbert,0.5,0.6,1.6,3,10,0,80,2108,14376,8,19452,10
32,hilbert,0.5,0.6,1.6,3,11,0,2256,0,151720,8,141304,10
32,hilbert,0.5,0.6,1.6,3,12,0,1364,148,74236,11,75964,8
32,hilbert,0.5,0.6,1.6,3,13,0,444,1364,7608,10,11040,5
32,hilbert,0.5,0.6,1.6,3,14,0,528,444,2212,7,2552,5
32,hilbert,0.5,0.6,1.6,3,15,0,12,528,38492,7,42544,7
32,hilbert,0.5,0.6,1.6,3,16,0,0,628,1516,5,2488,7
32,hilbert,0.5,0.6,1.6,3,17,0,1080,0,2728,8,3808,10
32,hilbert,0.5,0.6,1.6,3,18,0,100,464,3484,10,4336,9
32,hilbert,0.5,0.6,1.6,3,19,0,0,620,35864,8,38508,7
32,hilbert,0.5,0.6,1.6,3,20,0,520,16,1860,6,2380,7
32,hilbert,0.5,0.6,1.6,3,21,0,16,1044,2200,5,2404,5
32,hilbert,0.5,0.6,1.6,3,22,0,1044,1068,32924,8,37572,10
32,hilbert,0.5,0.6,1.6,3,23,0,1072,0,17560,6,18628,6
32,hilbert,0.5,0.6,1.6,3,24,0,0,596,2272,6,54064,7
32,hilbert,0.5,0.6,1.6,3,25,0,1456,0,110664,12,105976,13
32,hilbert,0.5,0.6,1.6,3,26,0,0,1652,60728,9,40260,9
32,hilbert,0.5,0.6,1.6,3,27,0,788,988,5100,7,5412,6
32,hilbert,0.5,0.6,1.6,3,28,0,988,1796,22528,9,16344,11
32,hilbert,0.5,0.6,1.6,3,29,0,1816,0,6656,8,8472,10
32,hilbert,0.5,0.6,1.6,3,30,0,48,20,7028,6,131956,6
32,hilbert,0.5,0.6,1.6,3,31,0,0,48,1760,3,2176,3
32,hilbert,0.5,0.6,1.6,4,0,0,1736,0,18164,9,19900,6
32,hilbert,0.5,0.6,1.6,4,1,0,1140,1736,117680,15,58716,9
32,hilbert,0.5,0.6,1.6,4,2,0,0,1344,47336,9,48808,7
32,hilbert,0.5,0.6,1.6,4,3,0,392,0,2380,7,2516,7
32,hilbert,0.5,0.6,1.6,4,4,0,600,188,2596,7,4800,10
32,hilbert,0.5,0.6,1.6,4,5,0,524,600,5060,9,7032,11
32,hilbert,0.5,0.6,1.6,4,6,0,0,1060,3216,6,4400,7
32,hilbert,0.5,0.6,1.6,4,7,0,976,0,68200,8,85560,10
32,hilbert,0.5,0.6,1.6,4,8,0,0,556,4248,7,13372,5
32,hilbert,0.5,0.6,1.6,4,9,0,116,80,70972,9,92840,7
32,hilbert,0.5,0.6,1.6,4,10,0,80,1068,2812,5,3232,6
32,hilbert,0.5,0.6,1.6,4,11,0,1156,0,3936,8,5092,11
32,hilbert,0.5,0.6,1.6,4,12,0,696,88,14604,6,19820,10
32,hilbert,0.5,0.6,1.6,4,13,0,220,696,4648,4,7052,8
32,hilbert,0.5,0.6,1.6,4,14,0,280,220,1352,4,1792,6
32,hilbert,0.5,0.6,1.6,4,15,0,12,280,3008,5,7452,7
32,hilbert,0.5,0.6,1.6,4,16,0,0,332,2736,6,1368,7
32,hilbert,0.5,0.6,1.6,4,17,0,556,0,2760,10,3316,8
32,hilbert,0.5,0.6,1.6,4,18,0,48,236,4496,8,4644,6
32,hilbert,0.5,0.6,1.6,4,19,0,0,308,716,5,2264,3
32,hilbert,0.5,0.6,1.6,4,20,0,260,12,1852,7,2112,4
32,hilbert,0.5,0.6,1.6,4,21,0,12,528,63668,8,60540,5
32,hilbert,0.5,0.6,1.6,4,22,0,528,600,37652,11,38028,7
32,hilbert,0.5,0.6,1.6,4,23,0,600,8,1908,6,2996,6
32,hilbert,0.5,0.6,1.6,4,24,0,8,324,2596,5,43876,6
32,hilbert,0.5,0.6,1.6,4,25,0,740,0,3168,11,3908,10
32,hilbert,0.5,0.6,1.6,4,26,0,0,808,29324,7,31960,9
32,hilbert,0.5,0.6,1.6,4,27,0,392,544,3732,6,4060,6
32,hilbert,0.5,0.6,1.6,4,28,0,544,944,71096,12,74824,11
32,hilbert,0.5,0.6,1.6,4,29,0,952,0,21016,9,40400,9
32,hilbert,0.5,0.6,1.6,4,30,0,28,8,5940,5,130664,5
32,hilbert,0.5,0.6,1.6,4,31,0,0,28,3432,4,2552,3
32,hilbert,0.5,0.6,1.6,5,0,0,0,137328,422156,7,538780,7
32,hilbert,0.5,0.6,1.6,5,1,0,137328,120712,601812,10,748988,10
32,hilbert,0.5,0.6,1.6,5,2,0,120712,90232,568168,11,612472,11
32,hilbert,0.5,0.6,1.6,5,3,0,90232,141096,472580,10,619604,11
32,hilbert,0.5,0.6,1.6,5,4,0,141096,88640,541544,16,670544,12
32,hilbert,0.5,0.6,1.6,5,5,0,88640,76660,364056,14,435428,12
32,hilbert,0.5,0.6,1.6,5,6,0,76660,57748,337972,13,402256,12
32,hilbert,0.5,0.6,1.6,5,7,0,57748,55228,282936,13,346896,14
32,hilbert,0.5,0.6,1.6,5,8,0,55228,44532,242244,9,296844,13
32,hilbert,0.5,0.6,1.6,5,9,0,44532,41928,354280,12,276300,13
32,hilbert,0.5,0.6,1.6,5,10,0,41928,49976,260744,13,299928,12
32,hilbert,0.5,0.6,1.6,5,11,0,49976,52084,210996,12,323576,12
32,hilbert,0.5,0.6,1.6,5,12,0,52084,38932,240220,13,296892,12
32,hilbert,0.5,0.6,1.6,5,13,0,38932,33120,166220,10,225200,13
32,hilbert,0.5,0.6,1.6,5,14,0,33120,31808,149848,10,214012,12
32,hilbert,0.5,0.6,1.6,5,15,0,31808,26656,133428,13,153244,12
32,hilbert,0.5,0.6,1.6,5,16,0,26656,23192,133880,15,181372,10
32,hilbert,0.5,0.6,1.6,5,17,0,23192,22108,109188,10,159424,10
32,hilbert,0.5,0.6,1.6,5,18,0,22108,18620,99148,11,110876,10
32,hilbert,0.5,0.6,1.6,5,19,0,18620,16108,137392,11,142240,12
32,hilbert,0.5,0.6,1.6,5,20,0,16108,15372,82368,10,104812,14
32,hilbert,0.5,0.6,1.6,5,21,0,15372,15676,130036,9,143392,10
32,hilbert,0.5,0.6,1.6,5,22,0,15676,15800,124068,7,136936,8
32,hilbert,0.5,0.6,1.6,5,23,0,15800,13436,90844,8,120952,12
32,hilbert,0.5,0.6,1.6,5,24,0,13436,13044,212660,10,118204,13
32,hilbert,0.5,0.6,1.6,5,25,0,13044,12540,56668,11,65108,12
32,hilbert,0.5,0.6,1.6,5,26,0,12540,10652,122328,14,134468,13
32,hilbert,0.5,0.6,1.6,5,27,0,10652,10764,52188,9,107404,13
32,hilbert,0.5,0.6,1.6,5,28,0,10764,8680,196752,14,182676,12
32,hilbert,0.5,0.6,1.6,5,29,0,8680,7012,104760,12,186300,12
32,hilbert,0.5,0.6,1.6,5,30,0,7012,2596,402944,9,161548,14
32,hilbert,0.5,0.6,1.6,5,31,0,2596,0,51016,6,53092,8
32,hilbert,0.5,0.6,1.6,6,0,0,61964,0,125908,6,130528,8
32,hilbert,0.5,0.6,1.6,6,1,0,58896,61964,278020,9,388104,14
32,hilbert,0.5,0.6,1.6,6,2,0,48416,58896,364248,12,350184,11
32,hilbert,0.5,0.6,1.6,6,3,0,61548,48416,442412,11,446200,9
32,hilbert,0.5,0.6,1.6,6,4,0,47956,61548,233472,11,330472,12
32,hilbert,0.5,0.6,1.6,6,5,0,38552,47956,228692,11,219288,13
32,hilbert,0.5,0.6,1.6,6,6,0,30472,38552,173184,11,218352,13
32,hilbert,0.5,0.6,1.6,6,7,0,28064,30472,139712,12,125016,11
32,hilbert,0.5,0.6,1.6,6,8,0,22468,28064,149236,12,197912,11
32,hilbert,0.5,0.6,1.6,6,9,0,20904,22468,120492,11,138784,11
32,hilbert,0.5,0.6,1.6,6,10,0,24328,20904,108280,11,138840,12
32,hilbert,0.5,0.6,1.6,6,11,0,26244,24328,122296,11,124212,13
32,hilbert,0.5,0.6,1.6,6,12,0,20104,26244,109252,11,180936,12
32,hilbert,0.5,0.6,1.6,6,13,0,17136,20104,149432,14,129328,12
32,hilbert,0.5,0.6,1.6,6,14,0,16452,17136,184100,12,166520,10
32,hilbert,0.5,0.6,1.6,6,15,0,13180,16452,64860,10,80788,8
32,hilbert,0.5,0.6,1.6,6,16,0,11344,13180,83620,9,122936,13
32,hilbert,0.5,0.6,1.6,6,17,0,11440,11344,52952,9,81672,13
32,hilbert,0.5,0.6,1.6,6,18,0,9548,11440,59108,9,60800,11
32,hilbert,0.5,0.6,1.6,6,19,0,8364,9548,44056,10,71312,7
32,hilbert,0.5,0.6,1.6,6,20,0,7916,8364,41644,13,49388,12
32,hilbert,0.5,0.6,1.6,6,21,0,7692,7916,38784,8,42472,11
32,hilbert,0.5,0.6,1.6,6,22,0,7060,7692,113984,10,87048,14
32,hilbert,0.5,0.6,1.6,6,23,0,7068,7060,41584,11,62104,12
32,hilbert,0.5,0.6,1.6,6,24,0,6300,7068,59212,12,64588,9
32,hilbert,0.5,0.6,1.6,6,25,0,6552,6300,30428,11,35032,10
32,hilbert,0.5,0.6,1.6,6,26,0,5284,6552,50316,12,101272,9
32,hilbert,0.5,0.6,1.6,6,27,0,4800,5284,33540,11,40224,9
32,hilbert,0.5,0.6,1.6,6,28,0,3764,4800,24724,10,28712,10
32,hilbert,0.5,0.6,1.6,6,29,0,3156,3764,33588,10,65748,10
32,hilbert,0.5,0.6,1.6,6,30,0,1400,3156,20372,11,29284,10
32,hilbert,0.5,0.6,1.6,6,31,0,0,1400,3404,5,37204,6
32,hilbert,0.5,0.6,1.6,7,0,0,37104,0,80808,8,117912,9
32,hilbert,0.5,0.6,1.6,7,1,0,30332,37104,182952,13,157748,11
32,hilbert,0.5,0.6,1.6,7,2,0,23836,30332,342200,12,286552,13
32,hilbert,0.5,0.6,1.6,7,3,0,34772,23836,245184,8,310520,12
32,hilbert,0.5,0.6,1.6,7,4,0,23052,34772,259880,12,239968,12
32,hilbert,0.5,0.6,1.6,7,5,0,18556,23052,111568,12,124828,10
32,hilbert,0.5,0.6,1.6,7,6,0,14332,18556,195232,13,175904,13
32,hilbert,0.5,0.6,1.6,7,7,0,13636,14332,63880,11,75216,12
32,hilbert,0.5,0.6,1.6,7,8,0,11396,13636,136672,10,69664,13
32,hilbert,0.5,0.6,1.6,7,9,0,11148,11396,84840,10,121056,12
32,hilbert,0.5,0.6,1.6,7,10,0,12312,11148,64576,10,53444,9
32,hilbert,0.5,0.6,1.6,7,11,0,12320,12312,72332,13,87956,12
32,hilbert,0.5,0.6,1.6,7,12,0,9820,12320,66984,11,141984,11
32,hilbert,0.5,0.6,1.6,7,13,0,8208,9820,105240,12,74700,13
32,hilbert,0.5,0.6,1.6,7,14,0,7924,8208,49688,10,59132,11
32,hilbert,0.5,0.6,1.6,7,15,0,6516,7924,117988,11,68708,10
32,hilbert,0.5,0.6,1.6,7,16,0,5712,6516,145448,14,57604,8
32,hilbert,0.5,0.6,1.6,7,17,0,5484,5712,42112,12,29516,7
32,hilbert,0.5,0.6,1.6,7,18,0,4560,5484,26624,10,32068,7
32,hilbert,0.5,0.6,1.6,7,19,0,3928,4560,34032,6,24776,6
32,hilbert,0.5,0.6,1.6,7,20,0,3936,3928,32556,12,34612,10
32,hilbert,0.5,0.6,1.6,7,21,0,3836,3936,18608,10,16652,8
32,hilbert,0.5,0.6,1.6,7,22,0,3672,3836,31600,12,53788,9
32,hilbert,0.5,0.6,1.6,7,23,0,3392,3672,101864,13,101904,12
32,hilbert,0.5,0.6,1.6,7,24,0,3240,3392,14252,8,24340,11
32,hilbert,0.5,0.6,1.6,7,25,0,3248,3240,18208,9,18912,6
32,hilbert,0.5,0.6,1.6,7,26,0,2724,3248,15816,7,52156,9
32,hilbert,0.5,0.6,1.6,7,27,0,2504,2724,69424,9,42580,11
32,hilbert,0.5,0.6,1.6,7,28,0,1916,2504,13256,8,15612,8
32,hilbert,0.5,0.6,1.6,7,29,0,1632,1916,7804,8,11360,10
32,hilbert,0.5,0.6,1.6,7,30,0,612,1632,18148,9,24200,7
32,hilbert,0.5,0.6,1.6,7,31,0,0,612,42988,7,10760,5
32,hilbert,0.5,0.6,1.6,8,0,0,19316,0,49568,8,48404,7
32,hilbert,0.5,0.6,1.6,8,1,0,15836,19316,93180,11,110132,12
32,hilbert,0.5,0.6,1.6,8,2,0,11680,15836,134944,12,200420,13
32,hilbert,0.5,0.6,1.6,8,3,0,19076,11680,254816,12,307232,9
32,hilbert,0.5,0.6,1.6,8,4,0,10436,19076,85040,11,165488,12
32,hilbert,0.5,0.6,1.6,8,5,0,9220,10436,68636,9,42496,8
32,hilbert,0.5,0.6,1.6,8,6,0,6468,9220,200896,12,144368,9
32,hilbert,0.5,0.6,1.6,8,7,0,6544,6468,43384,11,48644,12
32,hilbert,0.5,0.6,1.6,8,8,0,5596,6544,41832,13,30900,10
32,hilbert,0.5,0.6,1.6,8,9,0,5440,5596,110328,13,95836,10
32,hilbert,0.5,0.6,1.6,8,10,0,6432,5440,26172,8,30472,10
32,hilbert,0.5,0.6,1.6,8,11,0,6136,6432,37204,10,34348,10
32,hilbert,0.5,0.6,1.6,8,12,0,4896,6136,29656,9,69496,11
32,hilbert,0.5,0.6,1.6,8,13,0,4008,4896,31876,11,37644,11
32,hilbert,0.5,0.6,1.6,8,14,0,3872,4008,42628,11,42492,13
32,hilbert,0.5,0.6,1.6,8,15,0,3392,3872,33876,9,43636,11
32,hilbert,0.5,0.6,1.6,8,16,0,2844,3392,29236,7,45060,12
32,hilbert,0.5,0.6,1.6,8,17,0,2720,2844,76620,7,22096,14
32,hilbert,0.5,0.6,1.6,8,18,0,2236,2720,13956,6,16320,10
32,hilbert,0.5,0.6,1.6,8,19,0,1876,2236,66240,8,44528,12
32,hilbert,0.5,0.6,1.6,8,20,0,1868,1876,17156,9,8956,9
32,hilbert,0.5,0.6,1.6,8,21,0,1916,1868,8676,8,8604,6
32,hilbert,0.5,0.6,1.6,8,22,0,1968,1916,51660,8,35376,11
32,hilbert,0.5,0.6,1.6,8,23,0,1636,1968,40712,11,45564,12
32,hilbert,0.5,0.6,1.6,8,24,0,1656,1636,15612,10,17680,8
32,hilbert,0.5,0.6,1.6,8,25,0,1612,1656,16056,5,8916,9
32,hilbert,0.5,0.6,1.6,8,26,0,1280,1612,43948,8,51552,11
32,hilbert,0.5,0.6,1.6,8,27,0,1304,1280,37292,11,39620,11
32,hilbert,0.5,0.6,1.6,8,28,0,944,1304,19460,10,15164,9
32,hilbert,0.5,0.6,1.6,8,29,0,916,944,22320,12,14356,12
32,hilbert,0.5,0.6,1.6,8,30,0,292,916,118704,7,124708,8
32,hilbert,0.5,0.6,1.6,8,31,0,0,292,648,3,596,4
32,hilbert,0.5,0.6,1.6,9,0,0,10040,0,62620,8,27604,9
32,hilbert,0.5,0.6,1.6,9,1,0,8248,10040,163700,11,119076,12
32,hilbert,0.5,0.6,1.6,9,2,0,4100,8248,120932,12,131120,12
32,hilbert,0.5,0.6,1.6,9,3,0,10012,4100,134600,8,77940,6
32,hilbert,0.5,0.6,1.6,9,4,0,4356,10012,200736,13,165384,11
32,hilbert,0.5,0.6,1.6,9,5,0,5024,4356,34232,9,26964,8
32,hilbert,0.5,0.6,1.6,9,6,0,3084,5024,56888,10,127764,11
32,hilbert,0.5,0.6,1.6,9,7,0,3364,3084,70204,14,45076,13
32,hilbert,0.5,0.6,1.6,9,8,0,2616,3364,18580,10,28072,11
32,hilbert,0.5,0.6,1.6,9,9,0,2428,2616,26508,9,29368,10
32,hilbert,0.5,0.6,1.6,9,10,0,3112,2428,36240,12,23384,10
32,hilbert,0.5,0.6,1.6,9,11,0,3348,3112,26228,10,15136,6
32,hilbert,0.5,0.6,1.6,9,12,0,2384,3348,130576,11,76392,7
32,hilbert,0.5,0.6,1.6,9,13,0,2000,2384,28604,11,43028,9
32,hilbert,0.5,0.6,1.6,9,14,0,1884,2000,16068,11,13868,10
32,hilbert,0.5,0.6,1.6,9,15,0,1744,1884,11788,10,17536,10
32,hilbert,0.5,0.6,1.6,9,16,0,1432,1744,18332,10,15344,10
32,hilbert,0.5,0.6,1.6,9,17,0,1352,1432,10392,12,13384,8
32,hilbert,0.5,0.6,1.6,9,18,0,1128,1352,11368,10,14788,7
32,hilbert,0.5,0.6,1.6,9,19,0,896,1128,31392,10,43192,12
32,hilbert,0.5,0.6,1.6,9,20,0,892,896,71092,10,70544,9
32,hilbert,0.5,0.6,1.6,9,21,0,916,892,11948,6,6736,5
32,hilbert,0.5,0.6,1.6,9,22,0,1076,916,18280,10,18600,6
32,hilbert,0.5,0.6,1.6,9,23,0,752,1076,10780,10,11888,8
32,hilbert,0.5,0.6,1.6,9,24,0,812,752,14224,8,15820,9
32,hilbert,0.5,0.6,1.6,9,25,0,792,812,7060,9,8108,10
32,hilbert,0.5,0.6,1.6,9,26,0,572,792,34160,11,31636,8
32,hilbert,0.5,0.6,1.6,9,27,0,716,572,17956,8,18580,6
32,hilbert,0.5,0.6,1.6,9,28,0,464,716,2532,7,4124,9
32,hilbert,0.5,0.6,1.6,9,29,0,548,464,5492,9,9224,9
32,hilbert,0.5,0.6,1.6,9,30,0,168,548,123852,9,130128,10
32,hilbert,0.5,0.6,1.6,9,31,0,0,168,604,5,2884,6
32,hilbert,0.5,0.6,1.6,10,0,0,5288,0,18100,9,23388,7
32,hilbert,0.5,0.6,1.6,10,1,0,4160,5288,50964,13,97452,11
32,hilbert,0.5,0.6,1.6,10,2,0,1356,4160,15056,10,20700,10
32,hilbert,0.5,0.6,1.6,10,3,0,5880,1356,211644,6,245692,8
32,hilbert,0.5,0.6,1.6,10,4,0,1856,5880,37432,10,42624,10
32,hilbert,0.5,0.6,1.6,10,5,0,2720,1856,35276,9,22572,11
32,hilbert,0.5,0.6,1.6,10,6,0,1460,2720,17252,8,20888,9
32,hilbert,0.5,0.6,1.6,10,7,0,1828,1460,14180,12,19796,11
32,hilbert,0.5,0.6,1.6,10,8,0,1252,1828,24320,11,14720,8
32,hilbert,0.5,0.6,1.6,10,9,0,1080,1252,44424,11,36084,11
32,hilbert,0.5,0.6,1.6,10,10,0,1456,1080,33760,11,30040,12
32,hilbert,0.5,0.6,1.6,10,11,0,1852,1456,6784,5,8636,6
32,hilbert,0.5,0.6,1.6,10,12,0,1200,1852,77008,8,111488,9
32,hilbert,0.5,0.6,1.6,10,13,0,1008,1200,38676,9,23868,9
32,hilbert,0.5,0.6,1.6,10,14,0,964,1008,7996,9,4868,9
32,hilbert,0.5,0.6,1.6,10,15,0,896,964,54960,11,46956,11
32,hilbert,0.5,0.6,1.6,10,16,0,720,896,4224,7,6592,8
32,hilbert,0.5,0.6,1.6,10,17,0,668,720,12640,9,11792,8
32,hilbert,0.5,0.6,1.6,10,18,0,572,668,2708,5,6384,7
32,hilbert,0.5,0.6,1.6,10,19,0,416,572,41120,12,39780,9
32,hilbert,0.5,0.6,1.6,10,20,0,400,416,7160,8,8328,7
32,hilbert,0.5,0.6,1.6,10,21,0,408,400,13824,7,8948,9
32,hilbert,0.5,0.6,1.6,10,22,0,576,408,29896,7,30504,7
32,hilbert,0.5,0.6,1.6,10,23,0,316,576,36896,8,34276,6
32,hilbert,0.5,0.6,1.6,10,24,0,356,316,1748,8,4012,8
32,hilbert,0.5,0.6,1.6,10,25,0,368,356,3084,8,3212,6
32,hilbert,0.5,0.6,1.6,10,26,0,212,368,1396,7,1752,10
32,hilbert,0.5,0.6,1.6,10,27,0,348,212,17124,6,5428,5
32,hilbert,0.5,0.6,1.6,10,28,0,160,348,7132,11,3116,7
32,hilbert,0.5,0.6,1.6,10,29,0,288,160,7840,9,4960,8
32,hilbert,0.5,0.6,1.6,10,30,0,56,288,744,7,2876,5
32,hilbert,0.5,0.6,1.6,10,31,0,0,56,996,5,1408,3
32,hilbert,0.05,0.92,1.08,1,0,0,266176,0,597888,3,864064,6
32,hilbert,0.05,0.92,1.08,1,1,0,221524,131072,705192,3,795644,11
32,hilbert,0.05,0.92,1.08,1,2,0,173720,131072,544048,3,586696,15
32,hilbert,0.05,0.92,1.08,1,3,0,137624,6060,156296,2,394356,13
32,hilbert,0.05,0.92,1.08,1,4,0,170812,131072,603768,3,643508,17
32,hilbert,0.05,0.92,1.08,1,5,0,160120,131072,647920,3,676968,16
32,hilbert,0.05,0.92,1.08,1,6,0,129920,131072,521984,3,520832,16
32,hilbert,0.05,0.92,1.08,1,7,0,116264,131072,625744,3,610936,14
32,hilbert,0.05,0.92,1.08,1,8,0,106536,131072,540752,3,516216,11
32,hilbert,0.05,0.92,1.08,1,9,0,100480,131072,594176,3,563584,14
32,hilbert,0.05,0.92,1.08,1,10,0,131636,131072,656488,3,657052,13
32,hilbert,0.05,0.92,1.08,1,11,0,130048,131072,653312,3,652288,13
32,hilbert,0.05,0.92,1.08,1,12,0,105580,131072,604376,3,578884,14
32,hilbert,0.05,0.92,1.08,1,13,0,100976,131072,595168,3,565072,16
32,hilbert,0.05,0.92,1.08,1,14,0,100012,131072,593240,3,562180,14
32,hilbert,0.05,0.92,1.08,1,15,0,90300,131072,573816,3,533044,14
32,hilbert,0.05,0.92,1.08,1,16,0,83632,131072,560480,3,513040,14
32,hilbert,0.05,0.92,1.08,1,17,0,80384,131072,422912,3,372224,14
32,hilbert,0.05,0.92,1.08,1,18,0,77404,131072,416952,3,363284,12
32,hilbert,0.05,0.92,1.08,1,19,0,72964,131072,539144,3,481036,13
32,hilbert,0.05,0.92,1.08,1,20,0,72148,131072,537512,3,478588,13
32,hilbert,0.05,0.92,1.08,1,21,0,85280,131072,563776,3,517984,10
32,hilbert,0.05,0.92,1.08,1,22,0,90944,131072,575104,3,534976,11
32,hilbert,0.05,0.92,1.08,1,23,0,85160,131016,432352,2,517520,10
32,hilbert,0.05,0.92,1.08,1,24,0,99664,131072,592544,3,561136,11
32,hilbert,0.05,0.92,1.08,1,25,0,106888,131072,606992,3,582808,14
32,hilbert,0.05,0.92,1.08,1,26,0,116704,131072,626624,3,612256,11
32,hilbert,0.05,0.92,1.08,1,27,0,138844,131072,539832,3,547604,12
32,hilbert,0.05,0.92,1.08,1,28,0,145028,131072,617736,3,631692,14
32,hilbert,0.05,0.92,1.08,1,29,0,179316,131072,686312,3,734556,10
32,hilbert,0.05,0.92,1.08,1,30,0,138840,131072,670896,3,678664,12
32,hilbert,0.05,0.92,1.08,1,31,0,123236,131072,639688,3,631852,10
32,hilbert,0.05,0.92,1.08,2,0,0,13664,0,31360,4,45024,6
32,hilbert,0.05,0.92,1.08,2,1,0,8476,13664,134732,10,129544,11
32,hilbert,0.05,0.92,1.08,2,2,0,0,9840,41300,9,59584,9
32,hilbert,0.05,0.92,1.08,2,3,0,2532,0,5556,9,6808,8
32,hilbert,0.05,0.92,1.08,2,4,0,6544,1168,35708,13,46460,12
32,hilbert,0.05,0.92,1.08,2,5,0,3868,6544,25296,13,30812,13
32,hilbert,0.05,0.92,1.08,2,6,0,0,7916,26968,13,39532,10
32,hilbert,0.05,0.92,1.08,2,7,0,6860,0,117696,13,124556,10
32,hilbert,0.05,0.92,1.08,2,8,0,0,3832,7704,7,8608,5
32,hilbert,0.05,0.92,1.08,2,9,0,1020,572,63728,12,97968,9
32,hilbert,0.05,0.92,1.08,2,10,0,572,8004,42356,9,39844,9
32,hilbert,0.05,0.92,1.08,2,11,0,8472,0,146992,13,155464,13
32,hilbert,0.05,0.92,1.08,2,12,0,5384,468,80420,12,87384,10
32,hilbert,0.05,0.92,1.08,2,13,0,1852,5384,66296,15,66604,10
32,hilbert,0.05,0.92,1.08,2,14,0,2072,1852,40276,11,42032,10
32,hilbert,0.05,0.92,1.08,2,15,0,48,2072,38060,9,51428,8
32,hilbert,0.05,0.92,1.08,2,16,0,0,2344,7360,7,7080,9
32,hilbert,0.05,0.92,1.08,2,17,0,4156,0,23160,13,27316,12
32,hilbert,0.05,0.92,1.08,2,18,0,380,1860,8156,7,9364,10
32,hilbert,0.05,0.92,1.08,2,19,0,0,2476,37212,8,39984,9
32,hilbert,0.05,0.92,1.08,2,20,0,2096,132,8636,9,14024,9
32,hilbert,0.05,0.92,1.08,2,21,0,132,4152,70072,7,68964,6
32,hilbert,0.05,0.92,1.08,2,22,0,4152,3952,42128,9,73816,7
32,hilbert,0.05,0.92,1.08,2,23,0,3952,76,166688,8,39948,8
32,hilbert,0.05,0.92,1.08,2,24,0,76,2304,7144,9,57140,9
32,hilbert,0.05,0.92,1.08,2,25,0,5756,0,110208,13,115964,12
32,hilbert,0.05,0.92,1.08,2,26,0,0,6756,60328,8,67652,11
32,hilbert,0.05,0.92,1.08,2,27,0,3304,3920,18124,10,26724,9
32,hilbert,0.05,0.92,1.08,2,28,0,3920,6912,150308,13,163572,9
32,hilbert,0.05,0.92,1.08,2,29,0,6912,24,29284,7,54636,10
32,hilbert,0.05,0.92,1.08,2,30,0,144,0,132280,9,133448,8
32,hilbert,0.05,0.92,1.08,2,31,0,0,120,2772,5,3144,4
32,hilbert,0.05,0.92,1.08,3,0,0,6444,0,14200,5,20644,8
32,hilbert,0.05,0.92,1.08,3,1,0,9184,6444,46888,9,86460,11
32,hilbert,0.05,0.92,1.08,3,2,0,21204,9184,85356,11,111700,13
32,hilbert,0.05,0.92,1.08,3,3,0,19140,21204,90624,11,306928,15
32,hilbert,0.05,0.92,1.08,3,4,0,20688,19140,153700,14,158064,14
32,hilbert,0.05,0.92,1.08,3,5,0,20064,20688,116068,15,213748,11
32,hilbert,0.05,0.92,1.08,3,6,0,17348,20064,135388,12,177728,12
