ntasks,freq,task,segment,mc,mb,fc,fb,bs,br
32,250,30,7,1000,10216000,1000,10216000,0,5108000
32,250,3,7,1000,10896000,1000,10896000,0,5448000
32,250,19,7,1000,10216000,1000,10216000,0,5108000
32,250,13,7,1000,9604000,1000,9604000,0,4802000
32,250,29,7,1000,10216000,1000,10216000,0,5108000
32,250,11,7,1000,10216000,1000,10216000,0,5108000
32,250,27,7,1000,9604000,1000,9604000,0,4802000
32,250,7,7,1000,10896000,1000,10896000,0,5448000
32,250,23,7,1000,10216000,1000,10216000,0,5108000
32,250,31,7,1000,9604000,1000,9604000,0,4802000
32,250,15,7,1000,10216000,1000,10216000,0,5108000
32,250,8,7,1000,10216000,1000,10216000,0,5108000
32,250,0,8,500,158926000,500,158926000,158926000,0
32,250,16,8,1000,10216000,1000,10216000,0,5108000
32,250,24,8,1000,10896000,1000,10896000,0,5448000
32,250,4,8,1000,9604000,1000,9604000,0,4802000
32,250,20,8,1000,10216000,1000,10216000,0,5108000
32,250,12,8,1000,10216000,1000,10216000,0,5108000
32,250,28,8,1000,10896000,1000,10896000,0,5448000
32,250,18,8,1000,9604000,1000,9604000,0,4802000
32,250,2,8,1000,10216000,1000,10216000,0,5108000
32,250,10,8,1000,10896000,1000,10896000,0,5448000
32,250,26,8,1000,10216000,1000,10216000,0,5108000
32,250,17,8,1000,10896000,1000,10896000,0,5448000
32,250,1,8,1000,10216000,1000,10216000,0,5108000
32,250,9,8,1000,9604000,1000,9604000,0,4802000
32,250,25,8,1000,10216000,1000,10216000,0,5108000
32,250,6,8,1000,10216000,1000,10216000,0,5108000
32,250,22,8,1000,9604000,1000,9604000,0,4802000
32,250,5,8,1000,10216000,1000,10216000,0,5108000
32,250,21,8,1000,10896000,1000,10896000,0,5448000
32,250,30,8,1000,10216000,1000,10216000,0,5108000
32,250,14,8,1000,10896000,1000,10896000,0,5448000
32,250,13,8,1000,9604000,1000,9604000,0,4802000
32,250,29,8,1000,10216000,1000,10216000,0,5108000
32,250,19,8,1000,10216000,1000,10216000,0,5108000
32,250,3,8,1000,10896000,1000,10896000,0,5448000
32,250,11,8,1000,10216000,1000,10216000,0,5108000
32,250,27,8,1000,9604000,1000,9604000,0,4802000
32,250,7,8,1000,10896000,1000,10896000,0,5448000
32,250,23,8,1000,10216000,1000,10216000,0,5108000
32,250,15,8,1000,10216000,1000,10216000,0,5108000
32,250,31,8,1000,9604000,1000,9604000,0,4802000
32,500,0,1,1002,318376288,1000,317852000,317852000,0
32,500,12,1,2000,20432000,1998,20411568,0,10216000
32,500,20,1,2000,20432000,1998,20411568,0,10216000
32,500,24,1,2000,21792000,1998,21770208,0,10896000
32,500,16,1,2000,20432000,1998,20411568,0,10216000
32,500,4,1,2000,19208000,1998,19188792,0,9604000
32,500,8,1,2000,20432000,1998,20411568,0,10216000
32,500,2,1,2000,20432000,1998,20411568,0,10216000
32,500,18,1,2000,19208000,1998,19188792,0,9604000
32,500,28,1,2000,21792000,1998,21770208,0,10896000
32,500,1,1,2000,20432000,1998,20411568,0,10216000
32,500,17,1,2000,21792000,1998,21770208,0,10896000
32,500,10,1,2000,21792000,1998,21770208,0,10896000
32,500,26,1,2000,20432000,1998,20411568,0,10216000
32,500,25,1,2000,20432000,1998,20411568,0,10216000
32,500,9,1,2000,19208000,1998,19188792,0,9604000
32,500,6,1,2000,20432000,1998,20411568,0,10216000
32,500,22,1,2000,19208000,1998,19188792,0,9604000
32,500,14,1,2000,21792000,1998,21770208,0,10896000
32,500,5,1,2000,20432000,1998,20411568,0,10216000
32,500,19,1,2000,20432000,1998,20411568,0,10216000
32,500,30,1,2000,20432000,1998,20411568,0,10216000
32,500,21,1,2000,21792000,1998,21770208,0,10896000
32,500,13,1,2000,19208000,1998,19188792,0,9604000
32,500,3,1,2000,21792000,1998,21770208,0,10896000
32,500,29,1,2000,20432000,1998,20411568,0,10216000
32,500,11,1,2000,20432000,1998,20411568,0,10216000
32,500,27,1,2000,19208000,1998,19188792,0,9604000
32,500,7,1,2000,21792000,1998,21770208,0,10896000
32,500,23,1,2000,20432000,1998,20411568,0,10216000
32,500,31,1,2000,19208000,1998,19188792,0,9604000
32,500,15,1,2000,20432000,1998,20411568,0,10216000
32,500,16,1,2000,20432000,2000,20432000,0,10216000
32,500,24,1,2000,21792000,2000,21792000,0,10896000
32,500,0,2,1000,317852000,1000,317852000,317852000,0
32,500,8,2,2000,20432000,2000,20432000,0,10216000
32,500,20,2,2000,20432000,2000,20432000,0,10216000
32,500,4,2,2000,19208000,2000,19208000,0,9604000
32,500,12,2,2000,20432000,2000,20432000,0,10216000
32,500,28,2,2000,21792000,2000,21792000,0,10896000
32,500,18,2,2000,19208000,2000,19208000,0,9604000
32,500,2,2,2000,20432000,2000,20432000,0,10216000
32,500,26,2,2000,20432000,2000,20432000,0,10216000
32,500,1,2,2000,20432000,2000,20432000,0,10216000
32,500,17,2,2000,21792000,2000,21792000,0,10896000
32,500,10,2,2000,21792000,2000,21792000,0,10896000
32,500,25,2,2000,20432000,2000,20432000,0,10216000
32,500,9,2,2000,19208000,2000,19208000,0,9604000
32,500,14,2,2000,21792000,2000,21792000,0,10896000
32,500,22,2,2000,19208000,2000,19208000,0,9604000
32,500,30,2,2000,20432000,2000,20432000,0,10216000
32,500,6,2,2000,20432000,2000,20432000,0,10216000
32,500,5,2,2000,20432000,2000,20432000,0,10216000
32,500,19,2,2000,20432000,2000,20432000,0,10216000
32,500,29,2,2000,20432000,2000,20432000,0,10216000
32,500,21,2,2000,21792000,2000,21792000,0,10896000
32,500,13,2,2000,19208000,2000,19208000,0,9604000
32,500,3,2,2000,21792000,2000,21792000,0,10896000
32,500,11,2,2000,20432000,2000,20432000,0,10216000
32,500,27,2,2000,19208000,2000,19208000,0,9604000
32,500,7,2,2000,21792000,2000,21792000,0,10896000
32,500,23,2,2000,20432000,2000,20432000,0,10216000
32,500,31,2,2000,19208000,2000,19208000,0,9604000
32,500,15,2,2000,20432000,2000,20432000,0,10216000
32,500,0,3,1000,317852000,1000,317852000,317852000,0
32,500,8,3,2000,20432000,2000,20432000,0,10216000
32,500,16,3,2000,20432000,2000,20432000,0,10216000
32,500,24,3,2000,21792000,2000,21792000,0,10896000
32,500,4,3,2000,19208000,2000,19208000,0,9604000
32,500,20,3,2000,20432000,2000,20432000,0,10216000
32,500,2,3,2000,20432000,2000,20432000,0,10216000
32,500,12,3,2000,20432000,2000,20432000,0,10216000
32,500,18,3,2000,19208000,2000,19208000,0,9604000
32,500,28,3,2000,21792000,2000,21792000,0,10896000
32,500,1,3,2000,20432000,2000,20432000,0,10216000
32,500,17,3,2000,21792000,2000,21792000,0,10896000
32,500,10,3,2000,21792000,2000,21792000,0,10896000
32,500,26,3,2000,20432000,2000,20432000,0,10216000
32,500,9,3,2000,19208000,2000,19208000,0,9604000
32,500,6,3,2000,20432000,2000,20432000,0,10216000
32,500,25,3,2000,20432000,2000,20432000,0,10216000
32,500,22,3,2000,19208000,2000,19208000,0,9604000
32,500,14,3,2000,21792000,2000,21792000,0,10896000
32,500,5,3,2000,20432000,2000,20432000,0,10216000
32,500,30,3,2000,20432000,2000,20432000,0,10216000
32,500,3,3,2000,21792000,2000,21792000,0,10896000
32,500,29,3,2000,20432000,2000,20432000,0,10216000
32,500,21,3,2000,21792000,2000,21792000,0,10896000
32,500,13,3,2000,19208000,2000,19208000,0,9604000
32,500,19,3,2000,20432000,2000,20432000,0,10216000
32,500,7,3,2000,21792000,2000,21792000,0,10896000
32,500,11,3,2000,20432000,2000,20432000,0,10216000
32,500,27,3,2000,19208000,2000,19208000,0,9604000
32,500,23,3,2000,20432000,2000,20432000,0,10216000
32,500,15,3,2000,20432000,2000,20432000,0,10216000
32,500,31,3,2000,19208000,2000,19208000,0,9604000
32,500,16,3,2000,20432000,2000,20432000,0,10216000
32,500,24,3,2000,21792000,2000,21792000,0,10896000
32,500,0,4,1000,317852000,1000,317852000,317852000,0
32,500,8,4,2000,20432000,2000,20432000,0,10216000
32,500,4,4,2000,19208000,2000,19208000,0,9604000
32,500,20,4,2000,20432000,2000,20432000,0,10216000
32,500,2,4,2000,20432000,2000,20432000,0,10216000
32,500,12,4,2000,20432000,2000,20432000,0,10216000
32,500,18,4,2000,19208000,2000,19208000,0,9604000
32,500,28,4,2000,21792000,2000,21792000,0,10896000
32,500,26,4,2000,20432000,2000,20432000,0,10216000
32,500,1,4,2000,20432000,2000,20432000,0,10216000
32,500,10,4,2000,21792000,2000,21792000,0,10896000
32,500,17,4,2000,21792000,2000,21792000,0,10896000
32,500,6,4,2000,20432000,2000,20432000,0,10216000
32,500,25,4,2000,20432000,2000,20432000,0,10216000
32,500,22,4,2000,19208000,2000,19208000,0,9604000
32,500,9,4,2000,19208000,2000,19208000,0,9604000
32,500,14,4,2000,21792000,2000,21792000,0,10896000
32,500,30,4,2000,20432000,2000,20432000,0,10216000
32,500,5,4,2000,20432000,2000,20432000,0,10216000
32,500,21,4,2000,21792000,2000,21792000,0,10896000
32,500,19,4,2000,20432000,2000,20432000,0,10216000
32,500,3,4,2000,21792000,2000,21792000,0,10896000
32,500,29,4,2000,20432000,2000,20432000,0,10216000
32,500,13,4,2000,19208000,2000,19208000,0,9604000
32,500,11,4,2000,20432000,2000,20432000,0,10216000
32,500,27,4,2000,19208000,2000,19208000,0,9604000
32,500,23,4,2000,20432000,2000,20432000,0,10216000
32,500,7,4,2000,21792000,2000,21792000,0,10896000
32,500,15,4,2000,20432000,2000,20432000,0,10216000
32,500,31,4,2000,19208000,2000,19208000,0,9604000
64,125,18,1,500,2482000,498,2472072,0,1241000
64,125,16,1,500,2644000,498,2633424,0,1322000
64,125,20,1,500,2824000,498,2812704,0,1412000
64,125,2,1,500,2644000,498,2633424,0,1322000
64,125,8,1,500,2644000,498,2633424,0,1322000
64,125,0,2,252,86923288,250,86399000,86399000,0
64,125,24,2,500,2824000,498,2812704,0,1412000
64,125,32,2,500,2644000,498,2633424,0,1322000
64,125,10,2,500,2824000,498,2812704,0,1412000
64,125,12,2,500,2824000,498,2812704,0,1412000
64,125,34,2,500,2824000,498,2812704,0,1412000
64,125,4,2,500,2644000,498,2633424,0,1322000
64,125,33,2,500,2824000,498,2812704,0,1412000
64,125,1,2,500,2644000,498,2633424,0,1322000
64,125,9,2,500,2482000,498,2472072,0,1241000
64,125,6,2,500,2824000,498,2812704,0,1412000
64,125,26,2,500,2644000,498,2633424,0,1322000
64,125,17,2,500,2824000,498,2812704,0,1412000
64,125,28,2,500,3024000,498,3011904,0,1512000
64,125,22,2,500,2644000,498,2633424,0,1322000
64,125,25,2,500,2644000,498,2633424,0,1322000
64,125,21,2,500,3024000,498,3011904,0,1512000
64,125,3,2,500,2824000,498,2812704,0,1412000
64,125,14,2,500,3024000,498,3011904,0,1512000
64,125,35,2,500,3024000,498,3011904,0,1512000
64,125,13,2,500,2644000,498,2633424,0,1322000
64,125,19,2,500,2644000,498,2633424,0,1322000
64,125,30,2,500,2824000,498,2812704,0,1412000
64,125,29,2,500,2824000,498,2812704,0,1412000
64,125,11,2,500,2644000,498,2633424,0,1322000
64,125,23,2,500,2824000,498,2812704,0,1412000
64,125,27,2,500,2482000,498,2472072,0,1241000
64,125,7,2,500,3024000,498,3011904,0,1512000
64,125,5,2,500,2824000,498,2812704,0,1412000
64,125,31,2,500,2644000,498,2633424,0,1322000
64,125,15,2,500,2824000,498,2812704,0,1412000
64,125,40,2,500,2824000,498,2812704,0,1412000
64,125,56,2,500,3024000,498,3011904,0,1512000
64,125,44,2,500,2644000,498,2633424,0,1322000
64,125,42,2,500,3024000,498,3011904,0,1512000
64,125,52,2,500,2644000,498,2633424,0,1322000
64,125,41,2,500,2644000,498,2633424,0,1322000
64,125,48,2,500,2824000,498,2812704,0,1412000
64,125,49,2,500,3024000,498,3011904,0,1512000
64,125,60,2,500,2824000,498,2812704,0,1412000
64,125,50,2,500,2644000,498,2633424,0,1322000
64,125,36,2,500,2482000,498,2472072,0,1241000
64,125,38,2,500,2644000,498,2633424,0,1322000
64,125,53,2,500,2824000,498,2812704,0,1412000
64,125,58,2,500,2824000,498,2812704,0,1412000
64,125,57,2,500,2824000,498,2812704,0,1412000
64,125,54,2,500,2482000,498,2472072,0,1241000
64,125,62,2,500,2644000,498,2633424,0,1322000
64,125,37,2,500,2644000,498,2633424,0,1322000
64,125,46,2,500,2824000,498,2812704,0,1412000
64,125,51,2,500,2824000,498,2812704,0,1412000
64,125,43,2,500,2824000,498,2812704,0,1412000
64,125,45,2,500,2482000,498,2472072,0,1241000
64,125,61,2,500,2644000,498,2633424,0,1322000
64,125,59,2,500,2644000,498,2633424,0,1322000
64,125,55,2,500,2644000,498,2633424,0,1322000
64,125,39,2,500,2824000,498,2812704,0,1412000
64,125,47,2,500,2644000,498,2633424,0,1322000
64,125,63,2,500,2482000,498,2472072,0,1241000
64,125,16,2,500,2644000,500,2644000,0,1322000
64,125,32,2,500,2644000,500,2644000,0,1322000
64,125,0,3,250,86399000,250,86399000,86399000,0
64,125,24,3,500,2824000,500,2824000,0,1412000
64,125,12,3,500,2824000,500,2824000,0,1412000
64,125,8,3,500,2644000,500,2644000,0,1322000
64,125,4,3,500,2644000,500,2644000,0,1322000
64,125,20,3,500,2824000,500,2824000,0,1412000
64,125,18,3,500,2482000,500,2482000,0,1241000
64,125,10,3,500,2824000,500,2824000,0,1412000
64,125,34,3,500,2824000,500,2824000,0,1412000
64,125,28,3,500,3024000,500,3024000,0,1512000
64,125,17,3,500,2824000,500,2824000,0,1412000
64,125,1,3,500,2644000,500,2644000,0,1322000
64,125,9,3,500,2482000,500,2482000,0,1241000
64,125,26,3,500,2644000,500,2644000,0,1322000
64,125,22,3,500,2644000,500,2644000,0,1322000
64,125,2,3,500,2644000,500,2644000,0,1322000
64,125,6,3,500,2824000,500,2824000,0,1412000
64,125,5,3,500,2824000,500,2824000,0,1412000
64,125,25,3,500,2644000,500,2644000,0,1322000
64,125,19,3,500,2644000,500,2644000,0,1322000
64,125,33,3,500,2824000,500,2824000,0,1412000
64,125,21,3,500,3024000,500,3024000,0,1512000
64,125,3,3,500,2824000,500,2824000,0,1412000
64,125,14,3,500,3024000,500,3024000,0,1512000
64,125,35,3,500,3024000,500,3024000,0,1512000
64,125,13,3,500,2644000,500,2644000,0,1322000
64,125,30,3,500,2824000,500,2824000,0,1412000
64,125,11,3,500,2644000,500,2644000,0,1322000
64,125,27,3,500,2482000,500,2482000,0,1241000
64,125,29,3,500,2824000,500,2824000,0,1412000
64,125,7,3,500,3024000,500,3024000,0,1512000
64,125,23,3,500,2824000,500,2824000,0,1412000
64,125,15,3,500,2824000,500,2824000,0,1412000
64,125,31,3,500,2644000,500,2644000,0,1322000
64,125,52,3,500,2644000,500,2644000,0,1322000
64,125,56,3,500,3024000,500,3024000,0,1512000
64,125,40,3,500,2824000,500,2824000,0,1412000
64,125,48,3,500,2824000,500,2824000,0,1412000
64,125,44,3,500,2644000,500,2644000,0,1322000
64,125,50,3,500,2644000,500,2644000,0,1322000
64,125,42,3,500,3024000,500,3024000,0,1512000
64,125,49,3,500,3024000,500,3024000,0,1512000
64,125,60,3,500,2824000,500,2824000,0,1412000
64,125,41,3,500,2644000,500,2644000,0,1322000
64,125,38,3,500,2644000,500,2644000,0,1322000
64,125,36,3,500,2482000,500,2482000,0,1241000
64,125,54,3,500,2482000,500,2482000,0,1241000
64,125,58,3,500,2824000,500,2824000,0,1412000
64,125,57,3,500,2824000,500,2824000,0,1412000
64,125,53,3,500,2824000,500,2824000,0,1412000
64,125,62,3,500,2644000,500,2644000,0,1322000
64,125,51,3,500,2824000,500,2824000,0,1412000
64,125,43,3,500,2824000,500,2824000,0,1412000
64,125,37,3,500,2644000,500,2644000,0,1322000
64,125,45,3,500,2482000,500,2482000,0,1241000
64,125,61,3,500,2644000,500,2644000,0,1322000
64,125,59,3,500,2644000,500,2644000,0,1322000
64,125,39,3,500,2824000,500,2824000,0,1412000
64,125,55,3,500,2644000,500,2644000,0,1322000
64,125,46,3,500,2824000,500,2824000,0,1412000
64,125,47,3,500,2644000,500,2644000,0,1322000
64,125,63,3,500,2482000,500,2482000,0,1241000
64,125,16,3,500,2644000,500,2644000,0,1322000
64,125,32,3,500,2644000,500,2644000,0,1322000
64,125,0,4,250,86399000,250,86399000,86399000,0
64,125,4,4,500,2644000,500,2644000,0,1322000
64,125,24,4,500,2824000,500,2824000,0,1412000
64,125,8,4,500,2644000,500,2644000,0,1322000
64,125,12,4,500,2824000,500,2824000,0,1412000
64,125,10,4,500,2824000,500,2824000,0,1412000
64,125,18,4,500,2482000,500,2482000,0,1241000
64,125,20,4,500,2824000,500,2824000,0,1412000
64,125,34,4,500,2824000,500,2824000,0,1412000
64,125,2,4,500,2644000,500,2644000,0,1322000
64,125,1,4,500,2644000,500,2644000,0,1322000
64,125,28,4,500,3024000,500,3024000,0,1512000
64,125,26,4,500,2644000,500,2644000,0,1322000
64,125,17,4,500,2824000,500,2824000,0,1412000
64,125,9,4,500,2482000,500,2482000,0,1241000
64,125,22,4,500,2644000,500,2644000,0,1322000
64,125,25,4,500,2644000,500,2644000,0,1322000
64,125,21,4,500,3024000,500,3024000,0,1512000
64,125,6,4,500,2824000,500,2824000,0,1412000
64,125,33,4,500,2824000,500,2824000,0,1412000
64,125,19,4,500,2644000,500,2644000,0,1322000
64,125,5,4,500,2824000,500,2824000,0,1412000
64,125,3,4,500,2824000,500,2824000,0,1412000
64,125,14,4,500,3024000,500,3024000,0,1512000
64,125,13,4,500,2644000,500,2644000,0,1322000
64,125,35,4,500,3024000,500,3024000,0,1512000
64,125,30,4,500,2824000,500,2824000,0,1412000
64,125,11,4,500,2644000,500,2644000,0,1322000
64,125,52,4,500,2644000,500,2644000,0,1322000
64,125,27,4,500,2482000,500,2482000,0,1241000
64,125,29,4,500,2824000,500,2824000,0,1412000
64,125,48,4,500,2824000,500,2824000,0,1412000
64,125,7,4,500,3024000,500,3024000,0,1512000
64,125,56,4,500,3024000,500,3024000,0,1512000
64,125,23,4,500,2824000,500,2824000,0,1412000
64,125,50,4,500,2644000,500,2644000,0,1322000
64,125,31,4,500,2644000,500,2644000,0,1322000
64,125,44,4,500,2644000,500,2644000,0,1322000
64,125,15,4,500,2824000,500,2824000,0,1412000
64,125,40,4,500,2824000,500,2824000,0,1412000
64,125,42,4,500,3024000,500,3024000,0,1512000
64,125,49,4,500,3024000,500,3024000,0,1512000
64,125,60,4,500,2824000,500,2824000,0,1412000
64,125,41,4,500,2644000,500,2644000,0,1322000
64,125,36,4,500,2482000,500,2482000,0,1241000
64,125,38,4,500,2644000,500,2644000,0,1322000
64,125,54,4,500,2482000,500,2482000,0,1241000
64,125,58,4,500,2824000,500,2824000,0,1412000
64,125,57,4,500,2824000,500,2824000,0,1412000
64,125,53,4,500,2824000,500,2824000,0,1412000
64,125,51,4,500,2824000,500,2824000,0,1412000
64,125,62,4,500,2644000,500,2644000,0,1322000
64,125,43,4,500,2824000,500,2824000,0,1412000
64,125,61,4,500,2644000,500,2644000,0,1322000
64,125,45,4,500,2482000,500,2482000,0,1241000
64,125,37,4,500,2644000,500,2644000,0,1322000
64,125,59,4,500,2644000,500,2644000,0,1322000
64,125,39,4,500,2824000,500,2824000,0,1412000
64,125,55,4,500,2644000,500,2644000,0,1322000
64,125,46,4,500,2824000,500,2824000,0,1412000
64,125,47,4,500,2644000,500,2644000,0,1322000
64,125,63,4,500,2482000,500,2482000,0,1241000
64,125,32,4,500,2644000,500,2644000,0,1322000
64,125,16,4,500,2644000,500,2644000,0,1322000
64,125,8,4,500,2644000,500,2644000,0,1322000
64,125,0,5,250,86399000,250,86399000,86399000,0
64,125,10,5,500,2824000,500,2824000,0,1412000
64,125,12,5,500,2824000,500,2824000,0,1412000
64,125,24,5,500,2824000,500,2824000,0,1412000
64,125,4,5,500,2644000,500,2644000,0,1322000
64,125,34,5,500,2824000,500,2824000,0,1412000
64,125,20,5,500,2824000,500,2824000,0,1412000
64,125,2,5,500,2644000,500,2644000,0,1322000
64,125,18,5,500,2482000,500,2482000,0,1241000
64,125,17,5,500,2824000,500,2824000,0,1412000
64,125,28,5,500,3024000,500,3024000,0,1512000
64,125,1,5,500,2644000,500,2644000,0,1322000
64,125,9,5,500,2482000,500,2482000,0,1241000
64,125,26,5,500,2644000,500,2644000,0,1322000
64,125,33,5,500,2824000,500,2824000,0,1412000
64,125,6,5,500,2824000,500,2824000,0,1412000
64,125,5,5,500,2824000,500,2824000,0,1412000
64,125,22,5,500,2644000,500,2644000,0,1322000
64,125,3,5,500,2824000,500,2824000,0,1412000
64,125,25,5,500,2644000,500,2644000,0,1322000
64,125,14,5,500,3024000,500,3024000,0,1512000
64,125,13,5,500,2644000,500,2644000,0,1322000
64,125,21,5,500,3024000,500,3024000,0,1512000
64,125,30,5,500,2824000,500,2824000,0,1412000
64,125,19,5,500,2644000,500,2644000,0,1322000
64,125,35,5,500,3024000,500,3024000,0,1512000
64,125,29,5,500,2824000,500,2824000,0,1412000
64,125,7,5,500,3024000,500,3024000,0,1512000
64,125,11,5,500,2644000,500,2644000,0,1322000
64,125,27,5,500,2482000,500,2482000,0,1241000
64,125,23,5,500,2824000,500,2824000,0,1412000
64,125,31,5,500,2644000,500,2644000,0,1322000
64,125,15,5,500,2824000,500,2824000,0,1412000
64,125,40,5,500,2824000,500,2824000,0,1412000
64,125,48,5,500,2824000,500,2824000,0,1412000
64,125,56,5,500,3024000,500,3024000,0,1512000
64,125,52,5,500,2644000,500,2644000,0,1322000
64,125,50,5,500,2644000,500,2644000,0,1322000
64,125,44,5,500,2644000,500,2644000,0,1322000
64,125,42,5,500,3024000,500,3024000,0,1512000
64,125,36,5,500,2482000,500,2482000,0,1241000
64,125,60,5,500,2824000,500,2824000,0,1412000
64,125,49,5,500,3024000,500,3024000,0,1512000
64,125,41,5,500,2644000,500,2644000,0,1322000
64,125,38,5,500,2644000,500,2644000,0,1322000
64,125,54,5,500,2482000,500,2482000,0,1241000
64,125,57,5,500,2824000,500,2824000,0,1412000
64,125,58,5,500,2824000,500,2824000,0,1412000
64,125,53,5,500,2824000,500,2824000,0,1412000
64,125,46,5,500,2824000,500,2824000,0,1412000
64,125,37,5,500,2644000,500,2644000,0,1322000
64,125,51,5,500,2824000,500,2824000,0,1412000
64,125,62,5,500,2644000,500,2644000,0,1322000
64,125,45,5,500,2482000,500,2482000,0,1241000
64,125,43,5,500,2824000,500,2824000,0,1412000
64,125,39,5,500,2824000,500,2824000,0,1412000
64,125,61,5,500,2644000,500,2644000,0,1322000
64,125,59,5,500,2644000,500,2644000,0,1322000
64,125,55,5,500,2644000,500,2644000,0,1322000
64,125,47,5,500,2644000,500,2644000,0,1322000
64,125,63,5,500,2482000,500,2482000,0,1241000
64,125,16,5,500,2644000,500,2644000,0,1322000
64,125,8,5,500,2644000,500,2644000,0,1322000
64,125,32,5,500,2644000,500,2644000,0,1322000
64,125,24,5,500,2824000,500,2824000,0,1412000
64,125,0,6,250,86399000,250,86399000,86399000,0
64,125,4,6,500,2644000,500,2644000,0,1322000
64,125,34,6,500,2824000,500,2824000,0,1412000
64,125,20,6,500,2824000,500,2824000,0,1412000
64,125,33,6,500,2824000,500,2824000,0,1412000
64,125,2,6,500,2644000,500,2644000,0,1322000
64,125,18,6,500,2482000,500,2482000,0,1241000
64,125,12,6,500,2824000,500,2824000,0,1412000
64,125,10,6,500,2824000,500,2824000,0,1412000
64,125,17,6,500,2824000,500,2824000,0,1412000
64,125,26,6,500,2644000,500,2644000,0,1322000
64,125,28,6,500,3024000,500,3024000,0,1512000
64,125,9,6,500,2482000,500,2482000,0,1241000
64,125,1,6,500,2644000,500,2644000,0,1322000
64,125,6,6,500,2824000,500,2824000,0,1412000
64,125,25,6,500,2644000,500,2644000,0,1322000
64,125,22,6,500,2644000,500,2644000,0,1322000
64,125,21,6,500,3024000,500,3024000,0,1512000
64,125,5,6,500,2824000,500,2824000,0,1412000
64,125,3,6,500,2824000,500,2824000,0,1412000
64,125,30,6,500,2824000,500,2824000,0,1412000
64,125,13,6,500,2644000,500,2644000,0,1322000
64,125,35,6,500,3024000,500,3024000,0,1512000
64,125,14,6,500,3024000,500,3024000,0,1512000
64,125,19,6,500,2644000,500,2644000,0,1322000
64,125,11,6,500,2644000,500,2644000,0,1322000
64,125,29,6,500,2824000,500,2824000,0,1412000
64,125,27,6,500,2482000,500,2482000,0,1241000
64,125,7,6,500,3024000,500,3024000,0,1512000
64,125,23,6,500,2824000,500,2824000,0,1412000
64,125,15,6,500,2824000,500,2824000,0,1412000
64,125,31,6,500,2644000,500,2644000,0,1322000
64,125,40,6,500,2824000,500,2824000,0,1412000
64,125,56,6,500,3024000,500,3024000,0,1512000
64,125,48,6,500,2824000,500,2824000,0,1412000
64,125,52,6,500,2644000,500,2644000,0,1322000
64,125,36,6,500,2482000,500,2482000,0,1241000
64,125,50,6,500,2644000,500,2644000,0,1322000
64,125,49,6,500,3024000,500,3024000,0,1512000
64,125,44,6,500,2644000,500,2644000,0,1322000
64,125,42,6,500,3024000,500,3024000,0,1512000
64,125,60,6,500,2824000,500,2824000,0,1412000
64,125,58,6,500,2824000,500,2824000,0,1412000
64,125,54,6,500,2482000,500,2482000,0,1241000
64,125,41,6,500,2644000,500,2644000,0,1322000
64,125,57,6,500,2824000,500,2824000,0,1412000
64,125,38,6,500,2644000,500,2644000,0,1322000
64,125,53,6,500,2824000,500,2824000,0,1412000
64,125,46,6,500,2824000,500,2824000,0,1412000
64,125,51,6,500,2824000,500,2824000,0,1412000
64,125,37,6,500,2644000,500,2644000,0,1322000
64,125,62,6,500,2644000,500,2644000,0,1322000
64,125,43,6,500,2824000,500,2824000,0,1412000
64,125,45,6,500,2482000,500,2482000,0,1241000
64,125,61,6,500,2644000,500,2644000,0,1322000
64,125,59,6,500,2644000,500,2644000,0,1322000
64,125,39,6,500,2824000,500,2824000,0,1412000
64,125,55,6,500,2644000,500,2644000,0,1322000
64,125,47,6,500,2644000,500,2644000,0,1322000
64,125,63,6,500,2482000,500,2482000,0,1241000
64,125,16,6,500,2644000,500,2644000,0,1322000
64,125,0,7,250,86399000,250,86399000,86399000,0
64,125,8,7,500,2644000,500,2644000,0,1322000
64,125,32,7,500,2644000,500,2644000,0,1322000
64,125,24,7,500,2824000,500,2824000,0,1412000
64,125,12,7,500,2824000,500,2824000,0,1412000
64,125,10,7,500,2824000,500,2824000,0,1412000
64,125,18,7,500,2482000,500,2482000,0,1241000
64,125,20,7,500,2824000,500,2824000,0,1412000
64,125,4,7,500,2644000,500,2644000,0,1322000
64,125,2,7,500,2644000,500,2644000,0,1322000
64,125,34,7,500,2824000,500,2824000,0,1412000
64,125,26,7,500,2644000,500,2644000,0,1322000
64,125,28,7,500,3024000,500,3024000,0,1512000
64,125,17,7,500,2824000,500,2824000,0,1412000
64,125,9,7,500,2482000,500,2482000,0,1241000
64,125,33,7,500,2824000,500,2824000,0,1412000
64,125,1,7,500,2644000,500,2644000,0,1322000
64,125,22,7,500,2644000,500,2644000,0,1322000
64,125,6,7,500,2824000,500,2824000,0,1412000
64,125,5,7,500,2824000,500,2824000,0,1412000
64,125,25,7,500,2644000,500,2644000,0,1322000
64,125,21,7,500,3024000,500,3024000,0,1512000
64,125,14,7,500,3024000,500,3024000,0,1512000
64,125,19,7,500,2644000,500,2644000,0,1322000
64,125,3,7,500,2824000,500,2824000,0,1412000
64,125,30,7,500,2824000,500,2824000,0,1412000
64,125,13,7,500,2644000,500,2644000,0,1322000
64,125,35,7,500,3024000,500,3024000,0,1512000
64,125,29,7,500,2824000,500,2824000,0,1412000
64,125,27,7,500,2482000,500,2482000,0,1241000
64,125,11,7,500,2644000,500,2644000,0,1322000
64,125,7,7,500,3024000,500,3024000,0,1512000
